# Spherical harmonics problem 2021/03/23 19:56:52
order 0
N 256
# theta phi I
1.611634e+00 5.201187e-02 3.989423e-01 
2.558658e+00 3.438248e+00 3.989423e-01 
1.105638e+00 3.857172e+00 3.989423e-01 
1.202877e+00 3.143303e+00 3.989423e-01 
1.222701e+00 2.533150e+00 3.989423e-01 
1.213562e+00 5.567978e+00 3.989423e-01 
2.711682e+00 2.041247e+00 3.989423e-01 
1.233312e+00 5.044788e+00 3.989423e-01 
7.811149e-01 2.482801e+00 3.989423e-01 
2.011469e+00 3.112535e+00 3.989423e-01 
3.058794e+00 2.264883e+00 3.989423e-01 
1.459354e+00 2.676703e+00 3.989423e-01 
1.752971e+00 5.725621e+00 3.989423e-01 
1.062793e+00 5.438138e-01 3.989423e-01 
8.894340e-01 3.369641e+00 3.989423e-01 
1.823658e+00 1.588380e+00 3.989423e-01 
1.657197e+00 5.826241e+00 3.989423e-01 
1.942539e+00 2.191481e+00 3.989423e-01 
1.565807e-01 4.605441e-01 3.989423e-01 
5.224395e-01 2.330596e+00 3.989423e-01 
1.358484e+00 2.491357e+00 3.989423e-01 
2.610822e+00 5.803763e+00 3.989423e-01 
2.426182e+00 6.201017e+00 3.989423e-01 
2.138055e+00 8.580576e-01 3.989423e-01 
1.562389e+00 3.327776e+00 3.989423e-01 
1.950372e+00 5.637175e+00 3.989423e-01 
1.394366e+00 6.270991e+00 3.989423e-01 
1.624574e+00 1.338226e+00 3.989423e-01 
6.743154e-01 3.961023e+00 3.989423e-01 
2.535972e+00 1.370568e+00 3.989423e-01 
2.146531e+00 2.954386e+00 3.989423e-01 
2.474854e+00 9.649315e-01 3.989423e-01 
1.259662e+00 4.970126e+00 3.989423e-01 
1.622518e-01 8.726075e-01 3.989423e-01 
1.346198e+00 1.818587e+00 3.989423e-01 
5.373328e-01 1.569913e+00 3.989423e-01 
1.249334e+00 4.435507e+00 3.989423e-01 
1.875385e+00 4.923807e+00 3.989423e-01 
1.748350e+00 5.384054e+00 3.989423e-01 
2.010225e+00 2.229916e+00 3.989423e-01 
1.557045e+00 2.567209e+00 3.989423e-01 
1.236528e+00 6.025388e+00 3.989423e-01 
1.479418e+00 5.690536e+00 3.989423e-01 
2.178649e+00 2.962874e+00 3.989423e-01 
2.057783e+00 3.373877e+00 3.989423e-01 
2.252743e+00 2.529940e+00 3.989423e-01 
2.012124e+00 8.164901e-01 3.989423e-01 
2.345205e-01 5.311189e+00 3.989423e-01 
1.301793e+00 5.217576e+00 3.989423e-01 
2.399526e+00 1.230435e+00 3.989423e-01 
1.591607e+00 1.972841e+00 3.989423e-01 
1.676474e+00 2.956254e+00 3.989423e-01 
2.236017e-01 4.596526e+00 3.989423e-01 
5.891668e-01 5.760914e+00 3.989423e-01 
1.347756e+00 2.468571e+00 3.989423e-01 
1.703270e+00 1.256411e+00 3.989423e-01 
2.070837e+00 5.291456e+00 3.989423e-01 
1.249983e+00 4.488053e-01 3.989423e-01 
1.602095e+00 2.972159e+00 3.989423e-01 
2.722936e+00 5.949733e+00 3.989423e-01 
2.256732e+00 5.684841e+00 3.989423e-01 
1.694742e+00 5.977168e+00 3.989423e-01 
1.706971e+00 3.875982e+00 3.989423e-01 
2.424992e+00 8.525517e-01 3.989423e-01 
1.829183e+00 4.538170e+00 3.989423e-01 
1.821077e+00 9.113476e-01 3.989423e-01 
2.300029e-01 5.087843e+00 3.989423e-01 
9.377513e-01 3.934833e+00 3.989423e-01 
1.945719e+00 7.729641e-01 3.989423e-01 
2.155291e+00 2.633646e+00 3.989423e-01 
2.295759e+00 5.209480e+00 3.989423e-01 
1.070318e+00 4.942374e+00 3.989423e-01 
1.376252e+00 5.722935e+00 3.989423e-01 
2.145380e+00 5.842971e+00 3.989423e-01 
1.432716e+00 6.089592e+00 3.989423e-01 
1.998557e+00 6.000757e+00 3.989423e-01 
1.855465e+00 1.568961e-02 3.989423e-01 
2.084660e+00 3.686161e+00 3.989423e-01 
1.107524e+00 2.047969e+00 3.989423e-01 
1.336498e+00 3.669961e+00 3.989423e-01 
9.347597e-01 3.025357e+00 3.989423e-01 
1.205978e+00 1.048478e+00 3.989423e-01 
2.158218e+00 4.396890e+00 3.989423e-01 
1.938332e+00 3.667089e-01 3.989423e-01 
1.917298e+00 3.589405e+00 3.989423e-01 
3.174035e-01 3.115702e+00 3.989423e-01 
1.440763e-01 3.089163e+00 3.989423e-01 
1.795861e-01 5.503338e+00 3.989423e-01 
1.307131e+00 6.400498e-01 3.989423e-01 
9.036898e-01 2.409967e+00 3.989423e-01 
1.343666e+00 3.981760e+00 3.989423e-01 
1.316085e+00 2.497129e-02 3.989423e-01 
9.023582e-01 8.551240e-01 3.989423e-01 
1.846044e-01 5.076621e+00 3.989423e-01 
