# Spherical harmonics problem 2021/03/23 19:57:07
order 2
N 256
# theta phi I
2.696313e+00 4.868902e+00 3.890661e-01 
1.340288e+00 3.982801e+00 4.092489e-01 
1.168826e+00 2.753485e+00 3.933225e-01 
1.490248e+00 1.320137e+00 4.366933e-01 
2.526456e+00 2.426274e+00 3.367670e-01 
1.898831e+00 1.822915e+00 4.016402e-01 
1.747444e+00 2.361332e+00 3.622911e-01 
1.353039e+00 5.346651e+00 4.082472e-01 
1.481198e+00 6.092693e+00 3.910026e-01 
1.186701e+00 4.426733e+00 4.307848e-01 
2.059601e+00 3.138757e+00 3.104432e-01 
2.360677e+00 1.692378e+00 3.906613e-01 
1.647709e+00 1.882491e+00 4.092306e-01 
9.939873e-01 2.054120e-01 3.776802e-01 
8.560131e-01 5.195679e+00 4.053097e-01 
1.816880e+00 3.838368e+00 3.618828e-01 
2.154293e+00 2.841493e+00 3.118570e-01 
1.072920e+00 5.529073e+00 3.911192e-01 
7.947043e-01 3.117588e+00 4.219310e-01 
1.699078e+00 2.702677e+00 3.426614e-01 
1.893692e+00 4.453214e+00 4.040792e-01 
1.664620e+00 1.004093e-01 4.064085e-01 
8.314411e-01 5.023528e+00 4.133525e-01 
1.988888e+00 8.781054e-01 4.386525e-01 
6.618491e-01 2.294207e+00 4.295966e-01 
1.382876e+00 2.196049e+00 4.016187e-01 
1.437033e+00 6.224033e+00 3.890299e-01 
1.576906e+00 1.200083e+00 4.375087e-01 
6.173716e-01 2.248240e-01 3.822269e-01 
5.635058e-01 5.194110e+00 4.046121e-01 
8.750801e-01 1.847791e+00 4.306191e-01 
1.370850e+00 1.309552e+00 4.353664e-01 
2.070554e+00 4.772289e+00 4.120531e-01 
1.611413e+00 2.043951e+00 3.984538e-01 
2.463537e+00 4.342186e-01 4.299886e-01 
2.108881e+00 6.189776e+00 4.266060e-01 
1.528697e-01 2.565013e+00 4.229905e-01 
2.148626e+00 3.719687e+00 3.336327e-01 
1.805623e+00 4.653372e+00 4.179418e-01 
2.393165e+00 5.175861e+00 4.136432e-01 
2.050789e+00 2.094776e+00 3.689627e-01 
2.600704e+00 1.949718e+00 3.662633e-01 
1.227131e+00 2.132942e+00 4.144470e-01 
9.611029e-01 4.054616e+00 4.302164e-01 
1.034026e+00 5.824373e+00 3.781747e-01 
2.168584e+00 1.587749e+00 4.074081e-01 
7.556625e-01 2.960603e-01 3.805352e-01 
1.723556e+00 2.510459e+00 3.524506e-01 
1.230935e+00 3.765168e+00 4.059255e-01 
3.102093e-01 4.516871e+00 4.207648e-01 
1.851375e+00 9.388779e-01 4.385594e-01 
5.440625e-01 2.355762e+00 4.301341e-01 
2.950543e+00 5.412923e+00 3.892866e-01 
1.694604e+00 4.526129e-02 4.071079e-01 
2.173773e+00 1.791865e+00 3.909993e-01 
1.324460e+00 4.257075e+00 4.228438e-01 
1.101670e+00 5.347487e+00 4.012674e-01 
2.022546e+00 3.755805e+00 3.418148e-01 
1.087802e+00 1.697389e+00 4.318637e-01 
1.835000e+00 5.308062e-01 4.292128e-01 
1.073279e+00 2.419838e+00 4.113962e-01 
2.260034e+00 3.032667e+00 3.078030e-01 
1.624324e-01 5.960715e+00 4.061297e-01 
3.711895e-01 2.284467e+00 4.279394e-01 
1.692563e+00 4.508633e+00 4.168798e-01 
1.599873e+00 1.343436e+00 4.366729e-01 
1.309341e+00 1.279529e+00 4.339724e-01 
1.696031e+00 3.630005e+00 3.558957e-01 
2.288469e+00 2.473751e+00 3.303209e-01 
5.879744e-01 4.912272e+00 4.149715e-01 
1.585180e+00 3.162531e+00 3.456474e-01 
8.641151e-01 4.028318e+00 4.319860e-01 
7.260944e-01 2.917733e+00 4.250543e-01 
2.313158e+00 2.024429e+00 3.656005e-01 
1.995772e+00 5.929697e-01 4.354164e-01 
4.313125e-01 3.171966e+00 4.315316e-01 
1.488892e+00 2.583747e+00 3.683898e-01 
1.388890e+00 2.235512e+00 3.986427e-01 
1.664595e+00 3.466860e-01 4.142242e-01 
1.689165e+00 4.629564e+00 4.213839e-01 
4.532923e-01 7.275756e-01 3.997119e-01 
1.646133e+00 2.272181e+00 3.771558e-01 
1.004174e+00 1.220525e+00 4.244858e-01 
2.695340e+00 3.419519e+00 3.323543e-01 
1.117835e+00 4.936099e+00 4.219941e-01 
1.747969e+00 1.877283e+00 4.046579e-01 
1.905304e+00 1.660462e+00 4.142117e-01 
1.211137e+00 1.351553e+00 4.329837e-01 
1.852036e+00 2.910343e+00 3.228282e-01 
1.683303e+00 2.675267e+00 3.454432e-01 
6.158756e-01 1.926619e-03 3.793743e-01 
2.345542e+00 5.774305e-01 4.336830e-01 
2.233618e+00 4.217781e+00 3.692250e-01 
1.132079e+00 8.744482e-01 4.137631e-01 
8.550881e-01 4.128089e+00 4.330087e-01 
1.648947e+00 6.601669e-01 4.259903e-01 
4.128040e-01 6.131720e+00 3.896443e-01 
1.962648e+00 3.771005e+00 3.464261e-01 
2.401625e-01 5.815104e+00 4.021331e-01 
2.462234e+00 2.070823e+00 3.591796e-01 
1.499659e+00 6.141940e+00 3.921847e-01 
8.272011e-01 6.060635e+00 3.734595e-01 
1.648586e+00 5.897285e+00 4.027313e-01 
2.154458e+00 1.417289e+00 4.191903e-01 
1.603486e+00 3.203759e+00 3.445351e-01 
6.281858e-01 5.031763e+00 4.108552e-01 
3.012080e+00 5.204226e+00 3.826885e-01 
6.403315e-01 3.170456e+00 4.290154e-01 
1.160998e+00 7.880422e-01 4.103354e-01 
2.629955e+00 2.428732e+00 3.405939e-01 
1.051643e+00 3.460691e+00 4.086880e-01 
1.243900e+00 5.599497e+00 3.923615e-01 
2.923584e+00 2.525513e+00 3.569216e-01 
1.730006e+00 2.816218e+00 3.351199e-01 
1.950167e+00 6.364726e-01 4.353783e-01 
6.892968e-01 3.955338e+00 4.333172e-01 
2.968021e+00 4.243355e+00 3.681055e-01 
1.339680e+00 4.547171e+00 4.291613e-01 
2.695766e+00 4.827009e+00 3.874856e-01 
6.690801e-01 2.143195e+00 4.299416e-01 
2.135373e+00 3.038885e+00 3.083255e-01 
6.598565e-01 5.576791e+00 3.889614e-01 
1.843625e+00 3.594168e+00 3.413247e-01 
2.731291e+00 3.295788e+00 3.334979e-01 
1.371538e+00 9.308513e-01 4.257695e-01 
2.813799e+00 1.746075e+00 3.746066e-01 
1.486860e+00 4.916334e+00 4.262847e-01 
1.394742e+00 7.466933e-01 4.182788e-01 
2.135180e+00 3.878381e+00 3.462036e-01 
1.576001e+00 5.272187e-01 4.167718e-01 
1.252049e+00 4.758512e+00 4.287389e-01 
2.342908e+00 1.498598e+00 4.049539e-01 
2.129214e+00 1.095854e+00 4.336767e-01 
1.983296e+00 3.596848e+00 3.323733e-01 
2.360569e+00 1.287086e+00 4.160139e-01 
3.790395e-01 1.190158e+00 4.120505e-01 
1.162062e+00 5.190216e+00 4.110240e-01 
2.059775e+00 4.643229e-01 4.342484e-01 
1.743284e+00 1.817676e+00 4.096419e-01 
1.787959e+00 5.230878e+00 4.227172e-01 
2.013467e+00 5.836664e+00 4.215789e-01 
1.828962e+00 3.368621e+00 3.296398e-01 
2.648549e+00 4.117968e-01 4.201772e-01 
1.117073e+00 5.420065e+00 3.977291e-01 
8.916650e-01 3.788221e+00 4.271653e-01 
2.258562e+00 1.020460e+00 4.310218e-01 
