# Spherical harmonics problem 2021/03/23 19:57:09
order 2
N 512
# theta phi I
3.389612e-01 2.806838e+00 3.629226e-01 
1.684786e+00 5.636988e+00 3.988233e-01 
1.730165e+00 1.868647e+00 4.474479e-01 
2.016588e+00 3.878202e+00 4.022971e-01 
1.499889e+00 4.000910e+00 4.231428e-01 
1.580815e+00 7.536277e-01 3.553160e-01 
2.037767e+00 4.779340e+00 4.237114e-01 
1.812282e+00 6.024148e+00 3.705160e-01 
1.445340e+00 4.800642e+00 4.536383e-01 
1.674857e+00 5.320477e+00 4.247601e-01 
1.948304e+00 4.529226e+00 4.254853e-01 
9.105996e-01 2.219238e+00 3.743778e-01 
2.772035e+00 8.752018e-01 4.308377e-01 
8.125184e-01 3.143915e+00 3.868026e-01 
7.548406e-01 6.039617e+00 3.489324e-01 
2.322220e+00 1.123588e+00 4.397224e-01 
1.503684e+00 2.106208e+00 4.294749e-01 
2.263618e+00 1.599634e+00 4.621654e-01 
1.876113e+00 4.871695e+00 4.332189e-01 
1.277613e+00 3.549391e+00 4.049357e-01 
8.940186e-01 1.148152e+00 3.270544e-01 
1.280621e+00 4.609145e+00 4.553248e-01 
1.140491e+00 3.637149e+00 4.094240e-01 
6.997324e-01 5.286369e+00 4.069578e-01 
5.187014e-01 2.175014e+00 3.508537e-01 
5.679556e-01 3.921071e+00 4.058609e-01 
1.977181e+00 2.059206e+00 4.619396e-01 
1.064884e+00 1.605343e+00 3.661627e-01 
2.266611e+00 2.149387e+00 4.632363e-01 
1.464118e+00 6.099416e+00 3.536676e-01 
7.677230e-01 5.452444e-01 3.111593e-01 
4.881995e-01 2.279613e+00 3.528894e-01 
1.703011e+00 3.995849e+00 4.158475e-01 
6.014936e-01 4.944099e+00 4.148336e-01 
2.499402e+00 3.317696e+00 4.117149e-01 
2.282849e+00 3.826410e-01 3.958763e-01 
1.317673e+00 6.202982e+00 3.412862e-01 
5.950778e-01 5.523089e+00 3.847041e-01 
1.544269e+00 2.710257e-01 3.363418e-01 
7.798950e-01 3.202761e+00 3.877621e-01 
2.162046e+00 2.281031e+00 4.590639e-01 
1.291013e+00 5.230021e+00 4.363611e-01 
2.168420e+00 3.015837e+00 4.182929e-01 
1.649730e+00 8.043032e-01 3.655611e-01 
1.009892e+00 4.500721e+00 4.487849e-01 
2.480659e+00 2.653466e+00 4.395811e-01 
2.762517e+00 3.883279e+00 4.079005e-01 
1.744437e+00 9.362076e-01 3.855763e-01 
2.215714e+00 1.841280e+00 4.669140e-01 
2.307442e+00 3.364222e+00 4.061800e-01 
7.048364e-01 3.608692e+00 4.010186e-01 
1.773245e+00 4.971981e+00 4.373919e-01 
1.035808e+00 1.573995e+00 3.615512e-01 
1.994274e+00 1.127030e-01 3.687507e-01 
1.326992e+00 1.177372e+00 3.632685e-01 
2.407336e+00 3.427590e+00 4.064150e-01 
3.331771e-01 5.068998e+00 3.848056e-01 
1.995035e+00 1.645670e-01 3.689575e-01 
4.779586e-01 3.461226e+00 3.859913e-01 
1.261206e+00 6.272487e+00 3.347771e-01 
9.540894e-01 1.391480e+00 3.439748e-01 
1.249036e+00 3.780946e+00 4.161092e-01 
7.151266e-01 2.117534e+00 3.578931e-01 
9.318364e-01 1.176854e+00 3.304855e-01 
2.342651e+00 5.029536e+00 4.080392e-01 
1.401203e+00 5.887137e+00 3.719788e-01 
2.009727e+00 1.570354e+00 4.549570e-01 
7.679110e-01 1.785080e+00 3.497543e-01 
1.524092e+00 6.780179e-01 3.454495e-01 
1.759970e+00 1.274918e+00 4.167335e-01 
1.058114e+00 3.457548e+00 4.014100e-01 
2.715503e+00 4.365742e-01 4.187937e-01 
1.041323e+00 4.420765e+00 4.478191e-01 
