# Spherical harmonics problem 2021/03/23 19:56:51
order 0
N 128
# theta phi I
1.747145e+00 1.467717e+00 3.989423e-01 
1.333817e+00 1.183074e+00 3.989423e-01 
2.032134e+00 1.151101e-01 3.989423e-01 
2.116946e+00 3.721552e+00 3.989423e-01 
1.117604e+00 6.026991e+00 3.989423e-01 
1.296346e+00 3.187135e+00 3.989423e-01 
8.848510e-01 5.210647e+00 3.989423e-01 
1.681238e+00 1.302020e+00 3.989423e-01 
1.225102e+00 7.506584e-01 3.989423e-01 
8.573052e-01 9.086618e-01 3.989423e-01 
1.527821e+00 3.989016e+00 3.989423e-01 
1.907768e+00 6.082535e-01 3.989423e-01 
6.259756e-01 5.520727e+00 3.989423e-01 
2.451506e+00 2.222785e+00 3.989423e-01 
3.007162e+00 5.170184e+00 3.989423e-01 
1.960739e+00 3.162067e+00 3.989423e-01 
2.903601e+00 4.711830e-01 3.989423e-01 
2.526561e+00 1.313387e+00 3.989423e-01 
1.014535e+00 5.663981e+00 3.989423e-01 
2.661461e+00 2.769446e+00 3.989423e-01 
1.305645e+00 1.393644e+00 3.989423e-01 
2.219453e+00 2.795182e+00 3.989423e-01 
1.153865e+00 1.225573e-01 3.989423e-01 
9.612586e-01 5.499618e+00 3.989423e-01 
2.340516e+00 1.848613e-01 3.989423e-01 
1.657438e+00 7.137410e-01 3.989423e-01 
2.088846e+00 3.739328e+00 3.989423e-01 
1.384830e+00 2.759726e+00 3.989423e-01 
1.782200e+00 4.759182e-01 3.989423e-01 
4.492932e-01 5.092958e+00 3.989423e-01 
1.455646e+00 4.641555e+00 3.989423e-01 
2.237681e+00 5.160012e+00 3.989423e-01 
1.304784e+00 9.061116e-01 3.989423e-01 
1.329457e+00 2.479812e+00 3.989423e-01 
1.225446e+00 1.348266e+00 3.989423e-01 
9.290551e-01 1.925056e+00 3.989423e-01 
1.025035e+00 3.078885e+00 3.989423e-01 
2.971648e+00 6.109013e-01 3.989423e-01 
9.639454e-01 2.562803e+00 3.989423e-01 
1.436668e+00 4.643639e-01 3.989423e-01 
8.760373e-01 5.997126e+00 3.989423e-01 
3.358838e-01 6.212982e+00 3.989423e-01 
1.704434e+00 6.113221e+00 3.989423e-01 
6.645928e-01 6.248022e+00 3.989423e-01 
1.905758e+00 5.562142e-01 3.989423e-01 
7.533279e-01 4.828069e+00 3.989423e-01 
2.978548e+00 4.777132e+00 3.989423e-01 
1.742577e+00 5.956075e+00 3.989423e-01 
1.593446e+00 2.226475e-01 3.989423e-01 
2.212170e+00 5.728813e+00 3.989423e-01 
1.807747e+00 5.560488e+00 3.989423e-01 
4.569373e-01 4.388168e+00 3.989423e-01 
2.679194e+00 1.771490e+00 3.989423e-01 
1.589609e+00 2.657819e+00 3.989423e-01 
2.443368e+00 5.514598e+00 3.989423e-01 
2.869047e-01 1.735432e+00 3.989423e-01 
2.533797e-01 1.318846e+00 3.989423e-01 
1.165937e+00 5.364662e+00 3.989423e-01 
1.773445e+00 4.317963e+00 3.989423e-01 
2.047725e-02 4.627958e+00 3.989423e-01 
7.699218e-01 2.410510e+00 3.989423e-01 
2.568964e+00 1.453309e+00 3.989423e-01 
1.199678e+00 1.140663e+00 3.989423e-01 
1.083060e+00 3.729689e+00 3.989423e-01 
2.118214e+00 5.088795e+00 3.989423e-01 
1.699904e+00 2.401265e+00 3.989423e-01 
7.327009e-01 5.299887e+00 3.989423e-01 
2.233098e+00 5.226115e+00 3.989423e-01 
2.308351e+00 2.568982e+00 3.989423e-01 
1.059985e+00 7.220838e-01 3.989423e-01 
1.094360e+00 5.276876e+00 3.989423e-01 
1.498920e+00 1.165848e-01 3.989423e-01 
1.895410e+00 1.049185e+00 3.989423e-01 
1.501536e+00 3.257765e+00 3.989423e-01 
2.355064e+00 5.081625e+00 3.989423e-01 
2.196345e+00 2.387216e+00 3.989423e-01 
2.406450e-01 1.024822e+00 3.989423e-01 
2.154533e+00 6.819776e-01 3.989423e-01 
1.449834e+00 3.049811e+00 3.989423e-01 
2.395846e+00 5.106079e+00 3.989423e-01 
2.258935e+00 1.984752e+00 3.989423e-01 
1.675693e+00 2.272625e+00 3.989423e-01 
2.368035e+00 5.557210e+00 3.989423e-01 
6.743709e-01 3.483609e+00 3.989423e-01 
9.843628e-01 8.568990e-02 3.989423e-01 
1.421487e+00 1.528112e+00 3.989423e-01 
1.442339e+00 1.274018e+00 3.989423e-01 
1.276045e+00 3.839160e+00 3.989423e-01 
1.480936e+00 4.770461e+00 3.989423e-01 
5.641995e-01 1.544686e+00 3.989423e-01 
4.467390e-01 1.654551e+00 3.989423e-01 
2.519570e+00 4.908606e+00 3.989423e-01 
1.806045e+00 4.739735e+00 3.989423e-01 
5.400959e-01 2.685195e+00 3.989423e-01 
9.029702e-01 2.947704e+00 3.989423e-01 
1.375753e+00 1.594296e-01 3.989423e-01 
1.325711e+00 3.914596e+00 3.989423e-01 
6.540746e-01 4.324134e+00 3.989423e-01 
7.222471e-01 4.957435e+00 3.989423e-01 
1.724509e-01 3.545599e+00 3.989423e-01 
2.007301e+00 4.024220e+00 3.989423e-01 
2.570233e+00 1.800619e+00 3.989423e-01 
2.577382e+00 3.811824e+00 3.989423e-01 
2.297923e+00 2.079803e+00 3.989423e-01 
8.376490e-01 5.370605e+00 3.989423e-01 
2.005175e+00 5.974487e+00 3.989423e-01 
1.190672e+00 5.844015e+00 3.989423e-01 
1.780298e+00 1.967217e+00 3.989423e-01 
2.176946e+00 5.179262e+00 3.989423e-01 
9.270912e-01 3.589085e+00 3.989423e-01 
2.319095e+00 3.680639e+00 3.989423e-01 
3.597236e-01 6.289610e-01 3.989423e-01 
2.450353e+00 3.462976e+00 3.989423e-01 
9.941498e-01 4.094396e+00 3.989423e-01 
5.535163e-01 2.924527e+00 3.989423e-01 
2.120767e+00 1.692131e+00 3.989423e-01 
9.779221e-01 2.916735e+00 3.989423e-01 
2.299702e+00 4.653674e+00 3.989423e-01 
5.860089e-01 1.727601e+00 3.989423e-01 
1.091589e+00 4.957552e+00 3.989423e-01 
1.282219e+00 1.487443e+00 3.989423e-01 
