# Spherical harmonics problem 2021/03/23 19:56:54
order 0
N 512
# theta phi I
1.327009e+00 2.948929e+00 3.989423e-01 
1.099749e+00 3.106193e+00 3.989423e-01 
1.143119e-01 2.346495e+00 3.989423e-01 
2.287182e+00 4.291144e+00 3.989423e-01 
1.999937e+00 3.058397e+00 3.989423e-01 
2.294227e+00 1.931043e+00 3.989423e-01 
1.692708e+00 4.772379e+00 3.989423e-01 
2.380898e+00 5.123869e+00 3.989423e-01 
8.537697e-01 4.616444e+00 3.989423e-01 
1.140064e+00 5.060751e+00 3.989423e-01 
2.942000e+00 4.627558e+00 3.989423e-01 
1.485625e+00 4.837747e+00 3.989423e-01 
1.376044e+00 5.908558e+00 3.989423e-01 
1.710789e+00 2.766321e+00 3.989423e-01 
2.768908e+00 1.051347e+00 3.989423e-01 
1.813900e+00 2.198368e+00 3.989423e-01 
8.133821e-01 1.473486e+00 3.989423e-01 
1.647003e+00 1.279608e+00 3.989423e-01 
2.049075e+00 1.325241e+00 3.989423e-01 
1.079723e+00 1.021802e+00 3.989423e-01 
1.709726e+00 2.164830e+00 3.989423e-01 
2.844227e+00 2.987797e+00 3.989423e-01 
2.116056e+00 2.907235e+00 3.989423e-01 
1.223955e+00 1.597666e+00 3.989423e-01 
1.141351e+00 1.028058e+00 3.989423e-01 
1.350937e+00 1.466630e+00 3.989423e-01 
1.177950e+00 3.500242e+00 3.989423e-01 
1.391924e+00 4.171431e+00 3.989423e-01 
1.709001e+00 4.409571e+00 3.989423e-01 
1.970167e+00 4.181372e+00 3.989423e-01 
2.115901e+00 1.889493e+00 3.989423e-01 
2.435946e+00 2.055326e+00 3.989423e-01 
2.281724e+00 4.980769e+00 3.989423e-01 
6.338020e-01 2.809135e+00 3.989423e-01 
2.861642e+00 3.361976e+00 3.989423e-01 
1.170347e+00 5.521021e+00 3.989423e-01 
8.966595e-01 3.512515e+00 3.989423e-01 
8.593542e-01 2.221183e+00 3.989423e-01 
2.024667e+00 2.550319e+00 3.989423e-01 
2.136156e+00 7.521938e-02 3.989423e-01 
1.231514e+00 5.665549e+00 3.989423e-01 
2.190079e+00 2.608293e+00 3.989423e-01 
1.009274e+00 6.216014e+00 3.989423e-01 
2.062540e-01 5.271417e+00 3.989423e-01 
2.242006e+00 5.454353e+00 3.989423e-01 
1.651779e+00 1.264167e+00 3.989423e-01 
1.855279e+00 5.420237e+00 3.989423e-01 
7.137983e-01 2.840275e+00 3.989423e-01 
2.325381e+00 2.800660e+00 3.989423e-01 
1.206350e+00 5.520107e+00 3.989423e-01 
2.010134e+00 5.114150e+00 3.989423e-01 
1.613131e+00 4.393304e+00 3.989423e-01 
1.558868e+00 3.907979e+00 3.989423e-01 
2.110757e+00 5.150363e+00 3.989423e-01 
2.177153e+00 5.536301e+00 3.989423e-01 
2.966927e+00 1.460798e+00 3.989423e-01 
1.099733e+00 3.093061e-01 3.989423e-01 
1.766453e+00 6.989874e-01 3.989423e-01 
1.318842e+00 1.776285e+00 3.989423e-01 
9.981373e-01 1.590756e+00 3.989423e-01 
2.018818e+00 3.983644e+00 3.989423e-01 
1.811468e+00 2.177898e+00 3.989423e-01 
1.367018e+00 1.189508e+00 3.989423e-01 
5.878305e-01 4.017554e+00 3.989423e-01 
6.942429e-01 3.553122e+00 3.989423e-01 
7.980977e-01 6.145943e+00 3.989423e-01 
1.929514e+00 2.308961e+00 3.989423e-01 
2.268870e+00 1.994945e+00 3.989423e-01 
8.192299e-01 8.948242e-01 3.989423e-01 
4.071888e-01 5.762603e+00 3.989423e-01 
1.340493e+00 5.853829e+00 3.989423e-01 
2.349012e+00 9.170309e-01 3.989423e-01 
1.854646e+00 4.434947e+00 3.989423e-01 
8.789772e-01 5.845838e+00 3.989423e-01 
1.427328e+00 3.938172e+00 3.989423e-01 
8.093507e-01 2.396422e+00 3.989423e-01 
1.095208e+00 4.758338e+00 3.989423e-01 
4.043002e-01 2.137660e+00 3.989423e-01 
1.583159e+00 8.892341e-01 3.989423e-01 
8.604833e-01 1.195483e+00 3.989423e-01 
2.040828e+00 4.263452e+00 3.989423e-01 
2.893636e+00 3.694000e+00 3.989423e-01 
6.175026e-01 4.014968e+00 3.989423e-01 
6.950522e-01 4.281258e+00 3.989423e-01 
1.140805e+00 6.004896e+00 3.989423e-01 
1.771057e+00 3.661525e+00 3.989423e-01 
2.123359e+00 5.186021e+00 3.989423e-01 
1.526500e+00 1.125143e-02 3.989423e-01 
2.464190e+00 3.922465e+00 3.989423e-01 
2.079874e+00 2.725103e+00 3.989423e-01 
1.537768e+00 5.175106e-01 3.989423e-01 
1.744207e+00 3.818977e+00 3.989423e-01 
2.210969e+00 5.168034e+00 3.989423e-01 
5.742113e-01 2.947835e+00 3.989423e-01 
8.674860e-01 1.226853e+00 3.989423e-01 
1.572671e+00 1.048441e-01 3.989423e-01 
1.511912e+00 1.207526e+00 3.989423e-01 
1.916507e+00 3.006967e+00 3.989423e-01 
1.244036e+00 4.733408e+00 3.989423e-01 
1.927977e+00 3.411928e+00 3.989423e-01 
2.262507e+00 2.515140e+00 3.989423e-01 
1.761675e+00 5.624356e+00 3.989423e-01 
1.953515e+00 5.872318e-01 3.989423e-01 
1.883965e+00 5.058662e+00 3.989423e-01 
1.527187e+00 3.626279e+00 3.989423e-01 
2.685232e+00 4.322102e+00 3.989423e-01 
1.501105e+00 6.583834e-01 3.989423e-01 
1.136181e+00 3.865964e+00 3.989423e-01 
1.332867e-01 2.083416e+00 3.989423e-01 
2.128104e+00 3.136224e+00 3.989423e-01 
1.212925e+00 2.460059e+00 3.989423e-01 
7.643755e-01 3.475763e+00 3.989423e-01 
1.207971e+00 2.745299e+00 3.989423e-01 
7.651257e-01 2.385202e+00 3.989423e-01 
1.822825e+00 5.638758e+00 3.989423e-01 
1.397277e+00 1.368658e+00 3.989423e-01 
9.233168e-01 5.836994e-01 3.989423e-01 
4.123238e-01 1.854916e-01 3.989423e-01 
8.718585e-01 1.512204e+00 3.989423e-01 
1.058926e+00 9.312595e-01 3.989423e-01 
