# Spherical harmonics problem 2021/03/23 19:56:51
order 0
N 64
# theta phi I
1.929795e-01 4.358058e+00 3.989423e-01 
2.996586e-01 4.742399e+00 3.989423e-01 
3.009195e+00 3.126712e+00 3.989423e-01 
1.095497e+00 3.196959e-01 3.989423e-01 
6.442730e-01 5.377979e-01 3.989423e-01 
1.053471e+00 1.133464e+00 3.989423e-01 
2.026840e+00 2.044900e-01 3.989423e-01 
1.793849e+00 6.066459e+00 3.989423e-01 
2.938541e+00 5.367667e+00 3.989423e-01 
2.218832e+00 4.685452e+00 3.989423e-01 
1.814257e+00 5.698691e+00 3.989423e-01 
6.270239e-01 1.460691e+00 3.989423e-01 
2.503439e+00 2.747832e+00 3.989423e-01 
2.149017e+00 1.939051e+00 3.989423e-01 
1.895629e-01 2.388597e-01 3.989423e-01 
9.282924e-01 9.143100e-01 3.989423e-01 
1.786538e+00 6.108020e+00 3.989423e-01 
1.349672e+00 8.839790e-01 3.989423e-01 
2.343150e+00 2.073709e+00 3.989423e-01 
2.133325e+00 4.580482e+00 3.989423e-01 
1.502342e+00 1.621181e+00 3.989423e-01 
9.313061e-01 4.945146e+00 3.989423e-01 
2.145108e+00 5.932931e+00 3.989423e-01 
2.285880e+00 5.369368e+00 3.989423e-01 
5.373845e-01 7.892620e-01 3.989423e-01 
1.091892e+00 2.500695e+00 3.989423e-01 
5.185101e-01 3.873502e+00 3.989423e-01 
2.628313e+00 4.529236e+00 3.989423e-01 
2.089479e+00 4.970861e+00 3.989423e-01 
1.704302e+00 4.359627e+00 3.989423e-01 
6.890785e-01 8.477936e-01 3.989423e-01 
1.258352e+00 2.122319e+00 3.989423e-01 
2.116386e+00 5.829742e+00 3.989423e-01 
2.269785e+00 5.456071e+00 3.989423e-01 
2.092750e+00 1.118271e-01 3.989423e-01 
2.177960e+00 1.856993e+00 3.989423e-01 
1.101861e+00 7.002220e-02 3.989423e-01 
8.697723e-01 2.355132e+00 3.989423e-01 
1.267635e+00 5.844530e-01 3.989423e-01 
6.096797e-01 3.330695e+00 3.989423e-01 
9.403319e-01 5.641563e+00 3.989423e-01 
5.604205e-01 2.440678e+00 3.989423e-01 
8.369552e-01 7.865145e-04 3.989423e-01 
1.702215e+00 5.998394e-02 3.989423e-01 
2.442901e+00 4.460195e+00 3.989423e-01 
9.776139e-01 2.950083e+00 3.989423e-01 
1.471381e+00 1.764744e+00 3.989423e-01 
2.739831e+00 2.980404e+00 3.989423e-01 
1.939445e+00 9.768022e-01 3.989423e-01 
2.463835e+00 1.370891e+00 3.989423e-01 
2.175072e+00 3.120555e+00 3.989423e-01 
2.736081e+00 1.907878e+00 3.989423e-01 
1.754418e+00 3.366361e+00 3.989423e-01 
1.457003e+00 5.503833e+00 3.989423e-01 
8.471777e-01 3.879180e-01 3.989423e-01 
1.119915e+00 4.517489e+00 3.989423e-01 
8.736871e-01 5.879723e+00 3.989423e-01 
2.118900e+00 3.887204e-01 3.989423e-01 
2.212166e+00 1.967876e-03 3.989423e-01 
2.337623e+00 3.736056e+00 3.989423e-01 
2.000220e+00 1.465109e+00 3.989423e-01 
1.486769e+00 3.625078e+00 3.989423e-01 
1.728569e+00 9.051839e-01 3.989423e-01 
6.994976e-01 5.997102e+00 3.989423e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
